ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText,color
901.0,Citroen,2CV,2CV6 Charleston,2CV6 Charleston,CITROEN 2CV6 Charleston,Kleinwagen,602,Zuzwil,null,Occasion,null,null,4,Vorderradantrieb,7,1986,Benzin,29,grau,80500,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver
981.0,Audi,RS4,RS4 4.2 V8 quattro,RS4 4.2 V8 quattro,AUDI RS4 4.2 V8 quattro,Limousine,4163,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,4,Allrad,1,2006,Benzin,420,schwarz,95700,"\"Ab MFK\"",5,Schaltgetriebe manuell,Silver
1002.0,Datsun,"",SPORTS 2000,SPORTS 2000,DATSUN SPORTS 2000,Cabriolet,2000,Zuzwil,null,Occasion,null,null,2,null,7,1969,Benzin,143,schwarz,23300,"\"Ab MFK\"",2,null,Silver
1056.0,Datsun,280,280 ZX,ZX,DATSUN 280 ZX,Coupé,2753,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1981,Benzin,140,rot,50300,"\"Ab MFK\"",2,Schaltgetriebe,Silver
1092.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,3,1997,Benzin,300,schwarz,94700,null,5,Automat,White
1124.0,Ferrari,575M,575M,575M,FERRARI 575M,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,4,2003,Benzin,517,schwarz,39000,"\"Ab MFK\"",2,Automatik-Getriebe,White
114.0,Mercedes-benz,ML 500,ML 500,ML 500,MERCEDES-BENZ ML 500,SUV / Geländewagen,4966,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2002,Benzin,292,schwarz,20800,"\"Ab MFK\"",5,Automat,Blue
1142.0,Agm,"",WLR,WLR,AGM WLR,Cabriolet,3499,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,1,2004,Benzin,250,weiss,1,"\"Rennwagen\"",2,Schaltgetriebe,White
1152.0,Lamborghini,"",Reventon Coupé,Reventon Coupé,LAMBORGHINI Reventon Coupé,Coupé,6496,Porrentruy,null,Occasion,G,null,2,Allrad,4,2008,Benzin,650,grau,5900,"\"Ab MFK\"",2,Automatik-Getriebe,White
150.0,Mercedes-benz,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.4 l/100km,2,Hinterradantrieb,12,2001,Benzin,306,schwarz,116100,"\"Ab MFK\"",4,Automat,Blue
214.0,Bentley,CONTINENTAL,Continental FlyingSpur6.0,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0,Limousine,5998,Zuzwil,423 g/km,Occasion,G,17.7 l/100km,4,Allrad,3,2006,Benzin,560,beige,35000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat,Yellow
27.0,Bentley,TURBO,Turbo R,Turbo R,BENTLEY Turbo R,Limousine,6749,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1990,Benzin,320,blau,112500,"\"Ab MFK\"",5,Automat,Other
308.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,14000,"\"Ab MFK\"",5,Automat,Grey
31.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,11,2001,Benzin,420,schwarz,47600,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe manuell,Other
342.0,Porsche,BOXSTER,Boxster S 3.2,Boxster S 3.2,PORSCHE Boxster S 3.2,Cabriolet,3179,Zuzwil,263 g/km,Occasion,G,10.7 l/100km,2,Hinterradantrieb,7,2000,Benzin,252,schwarz,51000,"\"Ab MFK\"",2,Schaltgetriebe manuell,Grey
418.0,Audi,A6,A6 2.8 Ambiente,A6 2.8 Ambiente,AUDI A6 2.8 Ambiente,Limousine,2771,Zuzwil,240 g/km,Occasion,null,10.0 l/100km,4,Vorderradantrieb,2,1998,Benzin,193,beige,94000,null,5,Automatik-Getriebe,Green
458.0,Aston Martin,DB9,DB9 Volante,DB9 Volante,ASTON MARTIN DB9 Volante,Cabriolet,5935,Zuzwil,394 g/km,Occasion,G,16.5 l/100km,2,Hinterradantrieb,5,2006,Benzin,457,schwarz,41000,"\"Ab MFK\"",4,Automat sequentiell,Red
481.0,Jaguar,XJ,XJR 4.0 V8 S/C,XJR 4.0 V8 S/C,JAGUAR XJR 4.0 V8 S/C,Limousine,3996,Zuzwil,305 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,1,2001,Benzin,363,schwarz,95100,"\"Ab MFK\"",5,Automat,Red
484.0,Mercedes-benz,E 63 AMG,E 63 AMG,E 63 AMG,MERCEDES-BENZ E 63 AMG,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,1,2010,Benzin,525,schwarz,29000,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Red
511.0,Mercedes-benz,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,schwarz,43300,"\"Ab MFK\"",2,Automat,Black
535.0,BMW,330,330Ci,330Ci,BMW 330Ci,Cabriolet,2979,Zuzwil,237 g/km,Occasion,G,9.9 l/100km,2,Hinterradantrieb,5,2001,Benzin,231,schwarz,65300,"\"Ab MFK\"",4,Schaltgetriebe manuell,Black
553.0,Audi,RS4,RS4 Avant 4.2 V8 quattro,RS4 Avant 4.2 V8 quattro,AUDI RS4 Avant 4.2 V8 quattro,Kombi,4163,Zuzwil,326 g/km,Occasion,G,13.6 l/100km,5,Allrad,8,2006,Benzin,420,schwarz,117400,"\"Ab MFK\"",5,Schaltgetriebe manuell,Black
568.0,Maserati,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,Limousine,4244,Zuzwil,null,Occasion,G,15.8 l/100km,4,Hinterradantrieb,7,2004,Benzin,400,blau,56600,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Black
625.0,Mercedes-benz,G 63 AMG,G 63 AMG,G 63 AMG,MERCEDES-BENZ G 63 AMG,SUV / Geländewagen,5461,Zuzwil,322 g/km,Occasion,G,13.8 l/100km,5,Allrad,4,2013,Benzin,544,schwarz,28100,"\"Ab MFK\"",5,Automat sequentiell,Black
84.0,Ferrari,F355,F355 Berlinetta,F355 Berlinetta,FERRARI F355 Berlinetta,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,5,1995,Benzin,380,schwarz,78000,"\"Ab MFK\"",2,Schaltgetriebe manuell,Blue
878.0,Mercedes-benz,S 500,S 500,S 500,MERCEDES-BENZ S 500,Limousine,5461,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,4,Hinterradantrieb,2,2009,Benzin,388,beige,52000,"\"Ab MFK\"",5,Automat sequentiell,Silver
894.0,Nissan,Skyline,Skyline R34 GTR,R34 GTR,NISSAN Skyline R34 GTR,Coupé,2568,Zuzwil,null,Occasion,null,null,2,Allrad,1,2007,Benzin,400,grau,2300,"\"Tuning\"",4,Schaltgetriebe,Silver
895.0,Audi,QUATTRO,quattro Turbo 20V,quattro Turbo 20V,AUDI quattro Turbo 20V,Coupé,2225,Zuzwil,null,Occasion,null,null,2,Allrad,1,1990,Benzin,220,grau,125000,"\"Ab MFK\"",5,Schaltgetriebe manuell,Silver
943.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,9,2002,Benzin,450,schwarz,36900,"\"Ab MFK\"",5,Automat sequentiell,Silver
1047.0,Porsche,911,911 Carrera S,911 Carrera S,PORSCHE 911 Carrera S,Coupé,3824,Zuzwil,277 g/km,Occasion,G,11.5 l/100km,2,Hinterradantrieb,8,2005,Benzin,355,schwarz,39400,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver
1125.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1991,Benzin,320,grau,197800,"\"Ab MFK\"",2,Automat,White
1128.0,Peugeot,205,205 Turbo 16V,Turbo 16V,PEUGEOT 205 Turbo 16V,Coupé,1775,Zuzwil,null,Occasion,null,null,3,Allrad,11,1984,Benzin,200,schwarz,58950,"\"Ab MFK\"",2,Schaltgetriebe,White
164.0,Mercedes-benz,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1998,Benzin,354,schwarz,35000,"\"Ab MFK\"",5,Automat,Blue
225.0,Audi,S6,S6 quattro,S6 quattro,AUDI S6 quattro,Limousine,4172,Zuzwil,341 g/km,Occasion,null,14.2 l/100km,4,Allrad,8,2001,Benzin,340,schwarz,103100,"\"Ab MFK\"",5,Automatik-Getriebe,Yellow
227.0,Mazda,626,626 2.0i-16V HPV,626 2.0i-16V HPV,MAZDA 626 2.0i-16V HPV,Limousine,1991,Zuzwil,195 g/km,Occasion,null,8.1 l/100km,5,Vorderradantrieb,8,2001,Benzin,136,null,158000,"\"Ab MFK\"",5,Automatik-Getriebe,Yellow
422.0,Land Rover,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,SUV / Geländewagen,4554,Zuzwil,398 g/km,Occasion,null,16.4 l/100km,5,Allrad,10,1998,Benzin,218,schwarz,70000,"\"Ab MFK\"",5,Automat,Green
459.0,Opel,SPEEDSTER,Speedster 2.0 16V Turbo,Speedster 2.0 16V Turbo,OPEL Speedster 2.0 16V Turbo,Cabriolet,1998,Zuzwil,202 g/km,Occasion,G,8.5 l/100km,2,Hinterradantrieb,6,2003,Benzin,200,schwarz,11700,"\"Ab MFK\", \"Tuning\"",2,Schaltgetriebe manuell,Red
462.0,Mercedes-benz,E 63 AMG,E 63 AMG CGI,E 63 AMG CGI,MERCEDES-BENZ E 63 AMG CGI,Limousine,5461,Zuzwil,230 g/km,Occasion,G,9.8 l/100km,4,Hinterradantrieb,1,2012,Benzin,557,anthrazit,20100,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Red
493.0,Mercedes-benz,E 420,E 420 Avantgarde,E 420 Avantgarde,MERCEDES-BENZ E 420 Avantgarde,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,5,1996,Benzin,279,grau,132600,"\"Ab MFK\"",5,Automat,Red
594.0,Mercedes-benz,E 63 AMG,E 63 AMG,E 63 AMG,MERCEDES-BENZ E 63 AMG,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,6,2009,Benzin,525,schwarz,34500,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automatisiertes Schaltgetriebe,Black
744.0,Jaguar,XK,XKR S/C Convertible,XKR S/C Convertible,JAGUAR XKR S/C Convertible,Cabriolet,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,363,schwarz,107100,"\"Ab MFK\"",4,Automat,Black
761.0,Mercedes-benz,CLS 55 AMG,CLS 55 AMG,CLS 55 AMG,MERCEDES-BENZ CLS 55 AMG,Limousine,5439,Zuzwil,326 g/km,Occasion,G,13.6 l/100km,4,Hinterradantrieb,6,2005,Benzin,476,schwarz,77000,"\"Ab MFK\"",4,Automat sequentiell,Black
772.0,BMW,2002,2002 Turbo,Turbo,BMW 2002 Turbo,Limousine,1990,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1974,Benzin,170,schwarz,82600,"\"Ab MFK\"",4,Schaltgetriebe,Black
1114.0,Renault,ALPINE,Alpine V6 Turbo,Alpine V6 Turbo,RENAULT Alpine V6 Turbo,Coupé,2457,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1988,Benzin,185,grau,98600,"\"Ab MFK\"",4,Schaltgetriebe manuell,White
1131.0,BMW,728,728i,728i,BMW 728i,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.0 l/100km,4,Hinterradantrieb,11,1998,Benzin,193,schwarz,34400,"\"Ab MFK\"",5,Automatik-Getriebe,White
132.0,Mercedes-benz,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,10,2003,Benzin,500,grau,49900,"\"Ab MFK\"",2,Automat,Blue
188.0,Renault,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,Coupé,2664,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1978,Benzin,150,blau,77300,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue
193.0,Mercedes-benz,SLK 230,SLK 230 Kompressor,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,8,2002,Benzin,197,schwarz,30500,"\"Ab MFK\"",2,Automatik-Getriebe,Blue
2.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,null,25400,"\"Ab MFK\"",5,Automat sequentiell,Other
212.0,BMW,Z4,Z4 2.5i Roadster,Z4 2.5i Roadster,BMW Z4 2.5i Roadster,Cabriolet,2497,Zuzwil,197 g/km,Occasion,G,8.2 l/100km,2,Hinterradantrieb,9,2008,Benzin,177,schwarz,22800,"\"Ab MFK\"",2,Schaltgetriebe manuell,Bronze
224.0,Ferrari,456,456M GT,456M GT,FERRARI 456M GT,Coupé,5474,Zuzwil,495 g/km,Occasion,G,22.0 l/100km,2,Hinterradantrieb,5,1999,Benzin,442,null,49000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Yellow
235.0,BMW,M3,M3,M3,BMW M3,Cabriolet,3999,Zuzwil,293 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,7,2008,Benzin,420,schwarz,78900,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Gold
266.0,Audi,RS6,RS6 Avant 5.0 V10 quattro MTM,RS6 Avant 5.0 V10 quattro MTM,AUDI RS6 Avant 5.0 V10 quattro MTM,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,9,2008,Benzin,580,schwarz,24600,"\"Ab MFK\"",5,Automat,Grey
28.0,Porsche,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Hinterradantrieb,7,1998,Benzin,300,schwarz,89500,"\"Ab MFK\"",4,Automat,Other
29.0,Giottiline,"",Therry T22,Therry T22,GIOTTILINE Therry T22,Wohnkabine,2198,Zuzwil,null,Occasion,null,null,0,Vorderradantrieb,4,2014,Diesel,131,mehrfarbig,200,"\"Ab MFK\"",4,Schaltgetriebe,Other
365.0,Porsche,CAYENNE,Cayenne S,Cayenne S,PORSCHE Cayenne S,SUV / Geländewagen,4511,Zuzwil,380 g/km,Occasion,null,15.8 l/100km,5,Allrad,3,2003,Benzin,340,grau,59900,"\"Ab MFK\"",5,Automatik-Getriebe,Grey
393.0,Aston Martin,DBS,DBS Volante,DBS Volante,ASTON MARTIN DBS Volante,Cabriolet,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2010,Benzin,517,schwarz,71300,"\"Ab MFK\"",2,Automat sequentiell,Green
530.0,Lamborghini,MURCIÉLAGO,Murciélago LP640-4 Cpé,Murciélago LP640-4 Cpé,LAMBORGHINI Murciélago LP640-4 Cpé,Coupé,6496,Porrentruy,495 g/km,Occasion,G,21.3 l/100km,2,Allrad,4,2011,Benzin,641,schwarz,7890,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black
636.0,Audi,A4,A4 Avant 3.0 V6 quattro,A4 Avant 3.0 V6 quattro,AUDI A4 Avant 3.0 V6 quattro,Kombi,2976,Zuzwil,271 g/km,Occasion,null,11.3 l/100km,5,Allrad,7,2004,Benzin,220,schwarz,66100,null,5,Automatik-Getriebe,Black
638.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1995,Benzin,320,schwarz,56500,"\"Ab MFK\"",0,Automat,Black
664.0,Ferrari,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,Coupé,3586,Zuzwil,440 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,400,blau,26200,"\"Ab MFK\"",2,Automatik-Getriebe,Black
670.0,Bentley,CONTINENTAL,Continental FlyingSpur6.0,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,2,2007,Benzin,560,schwarz,28000,"\"Ab MFK\"",5,Automat sequentiell,Black
763.0,BMW,323,323 E21,E21,BMW 323 E21,Coupé,2315,Zuzwil,null,Occasion,null,9.0 l/100km,2,null,9,1982,Benzin,143,null,64700,"\"Ab MFK\"",5,null,Black
804.0,Mercedes-benz,S 320,S 320,S 320,MERCEDES-BENZ S 320,Limousine,3199,Zuzwil,305 g/km,Occasion,null,13.4 l/100km,4,Hinterradantrieb,8,1997,Benzin,231,grau,58000,"\"Ab MFK\"",5,Automat,Black
809.0,Rolls-royce,Silver Spur,Silver Spur,null,ROLLS-ROYCE Silver Spur,Limousine,6747,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,9,1988,null,215,beige,73800,"\"Ab MFK\"",5,Automatik-Getriebe,Black
829.0,Maserati,GRANTURISMO,GranTurismo,GranTurismo,MASERATI GranTurismo,Coupé,4244,Zuzwil,330 g/km,Occasion,G,14.3 l/100km,2,Hinterradantrieb,12,2009,Benzin,405,braun,8700,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat sequentiell,Black
88.0,Ford,CAPRI,CAPRI RS 2600,RS 2600,FORD CAPRI RS 2600,Coupé,2632,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1971,Benzin,150,schwarz,64600,null,4,Schaltgetriebe,Blue
89.0,Jaguar,S-TYPE,S-Type 4.0 V8,S-Type 4.0 V8,JAGUAR S-Type 4.0 V8,Limousine,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,5,1999,Benzin,276,beige,69200,"\"Ab MFK\"",5,Automat,Blue
902.0,Mercedes-benz,E 430,E 430 Avantgarde,E 430 Avantgarde,MERCEDES-BENZ E 430 Avantgarde,Limousine,4266,Zuzwil,320 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,6,1998,Benzin,279,grau,48500,"\"Ab MFK\"",5,Automat,Silver
964.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,schwarz,21000,"\"Ab MFK\"",5,Automat,Silver
103.0,Audi,RS4,RS4 4.2 V8 quattro,RS4 4.2 V8 quattro,AUDI RS4 4.2 V8 quattro,Limousine,4163,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,4,Allrad,5,2006,Benzin,420,mehrfarbig,108200,"\"Ab MFK\"",5,Schaltgetriebe manuell,Blue
1070.0,Bentley,CONTINENTAL,Continental GT Speed 6.0,Continental GT Speed 6.0,BENTLEY Continental GT Speed 6.0,Coupé,5998,St. Gallen,338 g/km,Occasion,G,14.5 l/100km,2,Allrad,9,2015,Benzin,635,schwarz,5000,"\"Ab MFK\"",4,Automat,Silver
186.0,Audi,A8,A8  6.0 quattro,A8  6.0 quattro,AUDI A8  6.0 quattro,Limousine,5998,Zuzwil,334 g/km,Occasion,G,13.9 l/100km,4,Allrad,7,2004,Benzin,450,schwarz,49000,"\"Ab MFK\"",5,Automat sequentiell,Blue
349.0,BMW,323,323 323i,323i,BMW 323 323i,Limousine,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1982,Benzin,143,mehrfarbig,238500,"\"Ab MFK\"",5,Schaltgetriebe,Grey
390.0,Mercedes-benz,"",E 60 Carlsson,E 60 Carlsson,MERCEDES-BENZ E 60 Carlsson,Limousine,6000,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1996,Benzin,400,schwarz,72000,"\"Ab MFK\", \"Tuning\"",5,Automatik-Getriebe,Green
407.0,Mercedes-benz,"",CLK DTM AMG,CLK DTM AMG,MERCEDES-BENZ CLK DTM AMG,Limousine,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,2005,Benzin,582,schwarz,16660,"\"Ab MFK\"",2,Automatik-Getriebe,Green
485.0,Marcos,"",1600 GT,1600 GT,MARCOS 1600 GT,Coupé,1598,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,4,1968,Benzin,110,schwarz,85000,"\"Ab MFK\"",2,Schaltgetriebe manuell,Red
490.0,Ferrari,575M,575M,575M,FERRARI 575M,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,1,2004,Benzin,517,beige,28000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Red
498.0,BMW,M3,M3,M3,BMW M3,Coupé,3246,Zuzwil,323 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2001,Benzin,343,schwarz,127800,"\"Ab MFK\"",5,Schaltgetriebe manuell,Red
540.0,Ferrari,F40 / F50,F40 / F50,null,FERRARI F40 / F50,Coupé,2935,Sursee,null,Occasion,null,null,2,Hinterradantrieb,2,1989,null,478,null,7000,null,2,Schaltgetriebe,Black
558.0,Mercedes-benz,E 63 AMG,E 63 AMG,E 63 AMG,MERCEDES-BENZ E 63 AMG,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,3,2010,Benzin,525,schwarz,7400,"\"Ab MFK\"",5,Automat sequentiell,Black
570.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2009,Benzin,700,schwarz,29500,"\"Ab MFK\"",5,Automat,Black
575.0,BMW,335,335i,335i,BMW 335i,Cabriolet,2979,Zuzwil,238 g/km,Occasion,G,9.9 l/100km,2,Hinterradantrieb,7,2007,Benzin,306,schwarz,77500,"\"Ab MFK\"",4,Schaltgetriebe manuell,Black
596.0,BMW-alpina,5 SERIES,B5 BiTurbo 4.4 V8,B5 BiTurbo 4.4 V8,BMW-ALPINA B5 BiTurbo 4.4 V8,Limousine,4395,Zuzwil,252 g/km,Occasion,G,10.8 l/100km,4,Hinterradantrieb,6,2012,Benzin,507,schwarz,4950,"\"Ab MFK\"",5,Automat sequentiell,Black
678.0,Mercedes-benz,600-SERIES,611 DS,611 DS,MERCEDES-BENZ 611 DS,Sattelschlepper,3972,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Diesel,105,null,65400,null,2,Schaltgetriebe,Black
698.0,Mercedes-benz,SL 500,SL 500 Edition,SL 500 Edition,MERCEDES-BENZ SL 500 Edition,Cabriolet,4966,Zuzwil,300 g/km,Occasion,null,12.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,306,schwarz,51000,"\"Ab MFK\"",2,Automat,Black
741.0,Mercedes-benz,S 63 AMG,S 63 AMG,S 63 AMG,MERCEDES-BENZ S 63 AMG,Limousine,5461,Zuzwil,244 g/km,Occasion,G,10.5 l/100km,4,Hinterradantrieb,6,2010,Benzin,544,schwarz,13200,"\"Ab MFK\"",5,Automat sequentiell,Black
755.0,Fiat,131,131 Racing / Sport,Racing / Sport,FIAT 131 Racing / Sport,Limousine,1995,Zuzwil,null,Occasion,null,null,3,null,5,1980,Benzin,115,schwarz,80000,null,2,Schaltgetriebe,Black
864.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,2,2001,Benzin,420,grau,82100,"\"Ab MFK\"",4,Automatik-Getriebe,Silver
904.0,Renault,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1981,Benzin,150,grau,139200,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver
913.0,Rolls-royce,CORNICHE,Corniche,Corniche,ROLLS-ROYCE Corniche,Cabriolet,6761,Zuzwil,456 g/km,Occasion,G,17.8 l/100km,2,Hinterradantrieb,6,2002,Benzin,329,beige,42000,"\"Ab MFK\"",4,Automat,Silver
914.0,Aston Martin,DB7,DB7 Vantage Volante,DB7 Vantage Volante,ASTON MARTIN DB7 Vantage Volante,Cabriolet,5935,Zuzwil,472 g/km,Occasion,G,19.7 l/100km,2,Hinterradantrieb,4,2004,Benzin,416,mehrfarbig,29000,"\"Ab MFK\"",4,Automat,Silver
98.0,Mercedes-benz,E 230,E 230 Elégance,E 230 Elégance,MERCEDES-BENZ E 230 Elégance,Kombi,2295,Zuzwil,237 g/km,Occasion,null,10.0 l/100km,5,Hinterradantrieb,5,1997,Benzin,150,beige,126000,"\"Ab MFK\"",5,Automat,Blue
984.0,Porsche,911,911 SC 3.0,SC 3.0,PORSCHE 911 SC 3.0,Coupé,2994,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1983,Benzin,204,schwarz,134000,"\"Ab MFK\"",4,Schaltgetriebe,Silver
1067.0,Renault,Alpine A110,Alpine A110 1300,1300,RENAULT Alpine A110 1300,Coupé,1288,Zuzwil,null,Occasion,null,null,2,null,0,1973,Benzin,0,schwarz,75700,"\"Ab MFK\"",2,Schaltgetriebe,Silver
119.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Coupé,3600,Zuzwil,307 g/km,Occasion,G,12.8 l/100km,2,Allrad,3,2009,Benzin,480,beige,33000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue
195.0,Mitsubishi,LANCER,Lancer Evo VII,Lancer Evo VII,MITSUBISHI Lancer Evo VII,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Allrad,7,2003,Benzin,280,schwarz,35200,"\"Ab MFK\"",5,Schaltgetriebe manuell,Purple
21.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2003,Benzin,450,schwarz,27900,"\"Ab MFK\"",5,Automat sequentiell,Other
