ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
164.0,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,blau mét.,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1998,Benzin,354,schwarz,35000,"\"Ab MFK\"",5,Automat
225.0,AUDI,S6,S6 quattro,S6 quattro,AUDI S6 quattro,gelb,Limousine,4172,Zuzwil,341 g/km,Occasion,null,14.2 l/100km,4,Allrad,8,2001,Benzin,340,schwarz,103100,"\"Ab MFK\"",5,Automatik-Getriebe
227.0,MAZDA,626,626 2.0i-16V HPV,626 2.0i-16V HPV,MAZDA 626 2.0i-16V HPV,gelb,Limousine,1991,Zuzwil,195 g/km,Occasion,null,8.1 l/100km,5,Vorderradantrieb,8,2001,Benzin,136,null,158000,"\"Ab MFK\"",5,Automatik-Getriebe
422.0,LAND ROVER,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,grün mét.,SUV / Geländewagen,4554,Zuzwil,398 g/km,Occasion,null,16.4 l/100km,5,Allrad,10,1998,Benzin,218,schwarz,70000,"\"Ab MFK\"",5,Automat
459.0,OPEL,SPEEDSTER,Speedster 2.0 16V Turbo,Speedster 2.0 16V Turbo,OPEL Speedster 2.0 16V Turbo,rot,Cabriolet,1998,Zuzwil,202 g/km,Occasion,G,8.5 l/100km,2,Hinterradantrieb,6,2003,Benzin,200,schwarz,11700,"\"Ab MFK\", \"Tuning\"",2,Schaltgetriebe manuell
462.0,MERCEDES-BENZ,E 63 AMG,E 63 AMG CGI,E 63 AMG CGI,MERCEDES-BENZ E 63 AMG CGI,rot,Limousine,5461,Zuzwil,230 g/km,Occasion,G,9.8 l/100km,4,Hinterradantrieb,1,2012,Benzin,557,anthrazit,20100,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
493.0,MERCEDES-BENZ,E 420,E 420 Avantgarde,E 420 Avantgarde,MERCEDES-BENZ E 420 Avantgarde,rot,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,5,1996,Benzin,279,grau,132600,"\"Ab MFK\"",5,Automat
594.0,MERCEDES-BENZ,E 63 AMG,E 63 AMG,E 63 AMG,MERCEDES-BENZ E 63 AMG,schwarz,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,6,2009,Benzin,525,schwarz,34500,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automatisiertes Schaltgetriebe
744.0,JAGUAR,XK,XKR S/C Convertible,XKR S/C Convertible,JAGUAR XKR S/C Convertible,schwarz mét.,Cabriolet,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,363,schwarz,107100,"\"Ab MFK\"",4,Automat
761.0,MERCEDES-BENZ,CLS 55 AMG,CLS 55 AMG,CLS 55 AMG,MERCEDES-BENZ CLS 55 AMG,schwarz mét.,Limousine,5439,Zuzwil,326 g/km,Occasion,G,13.6 l/100km,4,Hinterradantrieb,6,2005,Benzin,476,schwarz,77000,"\"Ab MFK\"",4,Automat sequentiell
772.0,BMW,2002,2002 Turbo,Turbo,BMW 2002 Turbo,schwarz mét.,Limousine,1990,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1974,Benzin,170,schwarz,82600,"\"Ab MFK\"",4,Schaltgetriebe
1114.0,RENAULT,ALPINE,Alpine V6 Turbo,Alpine V6 Turbo,RENAULT Alpine V6 Turbo,weiss,Coupé,2457,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1988,Benzin,185,grau,98600,"\"Ab MFK\"",4,Schaltgetriebe manuell
1131.0,BMW,728,728i,728i,BMW 728i,weiss,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.0 l/100km,4,Hinterradantrieb,11,1998,Benzin,193,schwarz,34400,"\"Ab MFK\"",5,Automatik-Getriebe
132.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,blau mét.,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,10,2003,Benzin,500,grau,49900,"\"Ab MFK\"",2,Automat
188.0,RENAULT,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,blau mét.,Coupé,2664,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1978,Benzin,150,blau,77300,"\"Ab MFK\"",4,Schaltgetriebe manuell
193.0,MERCEDES-BENZ,SLK 230,SLK 230 Kompressor,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,blau mét.,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,8,2002,Benzin,197,schwarz,30500,"\"Ab MFK\"",2,Automatik-Getriebe
2.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,anthrazit,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,null,25400,"\"Ab MFK\"",5,Automat sequentiell
212.0,BMW,Z4,Z4 2.5i Roadster,Z4 2.5i Roadster,BMW Z4 2.5i Roadster,braun mét.,Cabriolet,2497,Zuzwil,197 g/km,Occasion,G,8.2 l/100km,2,Hinterradantrieb,9,2008,Benzin,177,schwarz,22800,"\"Ab MFK\"",2,Schaltgetriebe manuell
224.0,FERRARI,456,456M GT,456M GT,FERRARI 456M GT,gelb,Coupé,5474,Zuzwil,495 g/km,Occasion,G,22.0 l/100km,2,Hinterradantrieb,5,1999,Benzin,442,null,49000,"\"Ab MFK\"",4,Schaltgetriebe manuell
235.0,BMW,M3,M3,M3,BMW M3,gold mét.,Cabriolet,3999,Zuzwil,293 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,7,2008,Benzin,420,schwarz,78900,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
266.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro MTM,RS6 Avant 5.0 V10 quattro MTM,AUDI RS6 Avant 5.0 V10 quattro MTM,grau,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,9,2008,Benzin,580,schwarz,24600,"\"Ab MFK\"",5,Automat
28.0,PORSCHE,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,anthrazit mét.,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Hinterradantrieb,7,1998,Benzin,300,schwarz,89500,"\"Ab MFK\"",4,Automat
29.0,GIOTTILINE,"",Therry T22,Therry T22,GIOTTILINE Therry T22,anthrazit mét.,Wohnkabine,2198,Zuzwil,null,Occasion,null,null,0,Vorderradantrieb,4,2014,Diesel,131,mehrfarbig,200,"\"Ab MFK\"",4,Schaltgetriebe
365.0,PORSCHE,CAYENNE,Cayenne S,Cayenne S,PORSCHE Cayenne S,grau mét.,SUV / Geländewagen,4511,Zuzwil,380 g/km,Occasion,null,15.8 l/100km,5,Allrad,3,2003,Benzin,340,grau,59900,"\"Ab MFK\"",5,Automatik-Getriebe
393.0,ASTON MARTIN,DBS,DBS Volante,DBS Volante,ASTON MARTIN DBS Volante,grün mét.,Cabriolet,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2010,Benzin,517,schwarz,71300,"\"Ab MFK\"",2,Automat sequentiell
530.0,LAMBORGHINI,MURCIÉLAGO,Murciélago LP640-4 Cpé,Murciélago LP640-4 Cpé,LAMBORGHINI Murciélago LP640-4 Cpé,schwarz,Coupé,6496,Porrentruy,495 g/km,Occasion,G,21.3 l/100km,2,Allrad,4,2011,Benzin,641,schwarz,7890,"\"Ab MFK\"",2,Schaltgetriebe manuell
636.0,AUDI,A4,A4 Avant 3.0 V6 quattro,A4 Avant 3.0 V6 quattro,AUDI A4 Avant 3.0 V6 quattro,schwarz mét.,Kombi,2976,Zuzwil,271 g/km,Occasion,null,11.3 l/100km,5,Allrad,7,2004,Benzin,220,schwarz,66100,null,5,Automatik-Getriebe
638.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,schwarz mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1995,Benzin,320,schwarz,56500,"\"Ab MFK\"",0,Automat
664.0,FERRARI,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,schwarz mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,400,blau,26200,"\"Ab MFK\"",2,Automatik-Getriebe
670.0,BENTLEY,CONTINENTAL,Continental FlyingSpur6.0,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0,schwarz mét.,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,2,2007,Benzin,560,schwarz,28000,"\"Ab MFK\"",5,Automat sequentiell
763.0,BMW,323,323 E21,E21,BMW 323 E21,schwarz mét.,Coupé,2315,Zuzwil,null,Occasion,null,9.0 l/100km,2,null,9,1982,Benzin,143,null,64700,"\"Ab MFK\"",5,null
804.0,MERCEDES-BENZ,S 320,S 320,S 320,MERCEDES-BENZ S 320,schwarz mét.,Limousine,3199,Zuzwil,305 g/km,Occasion,null,13.4 l/100km,4,Hinterradantrieb,8,1997,Benzin,231,grau,58000,"\"Ab MFK\"",5,Automat
809.0,ROLLS-ROYCE,Silver Spur,Silver Spur,null,ROLLS-ROYCE Silver Spur,schwarz mét.,Limousine,6747,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,9,1988,null,215,beige,73800,"\"Ab MFK\"",5,Automatik-Getriebe
829.0,MASERATI,GRANTURISMO,GranTurismo,GranTurismo,MASERATI GranTurismo,schwarz mét.,Coupé,4244,Zuzwil,330 g/km,Occasion,G,14.3 l/100km,2,Hinterradantrieb,12,2009,Benzin,405,braun,8700,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat sequentiell
88.0,FORD,CAPRI,CAPRI RS 2600,RS 2600,FORD CAPRI RS 2600,blau mét.,Coupé,2632,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,5,1971,Benzin,150,schwarz,64600,null,4,Schaltgetriebe
89.0,JAGUAR,S-TYPE,S-Type 4.0 V8,S-Type 4.0 V8,JAGUAR S-Type 4.0 V8,blau mét.,Limousine,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,5,1999,Benzin,276,beige,69200,"\"Ab MFK\"",5,Automat
902.0,MERCEDES-BENZ,E 430,E 430 Avantgarde,E 430 Avantgarde,MERCEDES-BENZ E 430 Avantgarde,silber mét.,Limousine,4266,Zuzwil,320 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,6,1998,Benzin,279,grau,48500,"\"Ab MFK\"",5,Automat
964.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,silber mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,schwarz,21000,"\"Ab MFK\"",5,Automat
103.0,AUDI,RS4,RS4 4.2 V8 quattro,RS4 4.2 V8 quattro,AUDI RS4 4.2 V8 quattro,blau mét.,Limousine,4163,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,4,Allrad,5,2006,Benzin,420,mehrfarbig,108200,"\"Ab MFK\"",5,Schaltgetriebe manuell
1070.0,BENTLEY,CONTINENTAL,Continental GT Speed 6.0,Continental GT Speed 6.0,BENTLEY Continental GT Speed 6.0,silber mét.,Coupé,5998,St. Gallen,338 g/km,Occasion,G,14.5 l/100km,2,Allrad,9,2015,Benzin,635,schwarz,5000,"\"Ab MFK\"",4,Automat
186.0,AUDI,A8,A8  6.0 quattro,A8  6.0 quattro,AUDI A8  6.0 quattro,blau mét.,Limousine,5998,Zuzwil,334 g/km,Occasion,G,13.9 l/100km,4,Allrad,7,2004,Benzin,450,schwarz,49000,"\"Ab MFK\"",5,Automat sequentiell
349.0,BMW,323,323 323i,323i,BMW 323 323i,grau mét.,Limousine,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1982,Benzin,143,mehrfarbig,238500,"\"Ab MFK\"",5,Schaltgetriebe
390.0,MERCEDES-BENZ,"",E 60 Carlsson,E 60 Carlsson,MERCEDES-BENZ E 60 Carlsson,grün mét.,Limousine,6000,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1996,Benzin,400,schwarz,72000,"\"Ab MFK\", \"Tuning\"",5,Automatik-Getriebe
407.0,MERCEDES-BENZ,"",CLK DTM AMG,CLK DTM AMG,MERCEDES-BENZ CLK DTM AMG,grün mét.,Limousine,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,2005,Benzin,582,schwarz,16660,"\"Ab MFK\"",2,Automatik-Getriebe
485.0,MARCOS,"",1600 GT,1600 GT,MARCOS 1600 GT,rot,Coupé,1598,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,4,1968,Benzin,110,schwarz,85000,"\"Ab MFK\"",2,Schaltgetriebe manuell
490.0,FERRARI,575M,575M,575M,FERRARI 575M,rot,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,1,2004,Benzin,517,beige,28000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
498.0,BMW,M3,M3,M3,BMW M3,rot,Coupé,3246,Zuzwil,323 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2001,Benzin,343,schwarz,127800,"\"Ab MFK\"",5,Schaltgetriebe manuell
540.0,FERRARI,F40 / F50,F40 / F50,null,FERRARI F40 / F50,schwarz,Coupé,2935,Sursee,null,Occasion,null,null,2,Hinterradantrieb,2,1989,null,478,null,7000,null,2,Schaltgetriebe
558.0,MERCEDES-BENZ,E 63 AMG,E 63 AMG,E 63 AMG,MERCEDES-BENZ E 63 AMG,schwarz,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,3,2010,Benzin,525,schwarz,7400,"\"Ab MFK\"",5,Automat sequentiell
570.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,schwarz,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2009,Benzin,700,schwarz,29500,"\"Ab MFK\"",5,Automat
575.0,BMW,335,335i,335i,BMW 335i,schwarz,Cabriolet,2979,Zuzwil,238 g/km,Occasion,G,9.9 l/100km,2,Hinterradantrieb,7,2007,Benzin,306,schwarz,77500,"\"Ab MFK\"",4,Schaltgetriebe manuell
596.0,BMW-ALPINA,5 SERIES,B5 BiTurbo 4.4 V8,B5 BiTurbo 4.4 V8,BMW-ALPINA B5 BiTurbo 4.4 V8,schwarz,Limousine,4395,Zuzwil,252 g/km,Occasion,G,10.8 l/100km,4,Hinterradantrieb,6,2012,Benzin,507,schwarz,4950,"\"Ab MFK\"",5,Automat sequentiell
678.0,MERCEDES-BENZ,600-SERIES,611 DS,611 DS,MERCEDES-BENZ 611 DS,schwarz mét.,Sattelschlepper,3972,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Diesel,105,null,65400,null,2,Schaltgetriebe
698.0,MERCEDES-BENZ,SL 500,SL 500 Edition,SL 500 Edition,MERCEDES-BENZ SL 500 Edition,schwarz mét.,Cabriolet,4966,Zuzwil,300 g/km,Occasion,null,12.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,306,schwarz,51000,"\"Ab MFK\"",2,Automat
741.0,MERCEDES-BENZ,S 63 AMG,S 63 AMG,S 63 AMG,MERCEDES-BENZ S 63 AMG,schwarz mét.,Limousine,5461,Zuzwil,244 g/km,Occasion,G,10.5 l/100km,4,Hinterradantrieb,6,2010,Benzin,544,schwarz,13200,"\"Ab MFK\"",5,Automat sequentiell
755.0,FIAT,131,131 Racing / Sport,Racing / Sport,FIAT 131 Racing / Sport,schwarz mét.,Limousine,1995,Zuzwil,null,Occasion,null,null,3,null,5,1980,Benzin,115,schwarz,80000,null,2,Schaltgetriebe
864.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,silber mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,2,2001,Benzin,420,grau,82100,"\"Ab MFK\"",4,Automatik-Getriebe
904.0,RENAULT,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,silber mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1981,Benzin,150,grau,139200,"\"Ab MFK\"",4,Schaltgetriebe manuell
913.0,ROLLS-ROYCE,CORNICHE,Corniche,Corniche,ROLLS-ROYCE Corniche,silber mét.,Cabriolet,6761,Zuzwil,456 g/km,Occasion,G,17.8 l/100km,2,Hinterradantrieb,6,2002,Benzin,329,beige,42000,"\"Ab MFK\"",4,Automat
914.0,ASTON MARTIN,DB7,DB7 Vantage Volante,DB7 Vantage Volante,ASTON MARTIN DB7 Vantage Volante,silber mét.,Cabriolet,5935,Zuzwil,472 g/km,Occasion,G,19.7 l/100km,2,Hinterradantrieb,4,2004,Benzin,416,mehrfarbig,29000,"\"Ab MFK\"",4,Automat
98.0,MERCEDES-BENZ,E 230,E 230 Elégance,E 230 Elégance,MERCEDES-BENZ E 230 Elégance,blau mét.,Kombi,2295,Zuzwil,237 g/km,Occasion,null,10.0 l/100km,5,Hinterradantrieb,5,1997,Benzin,150,beige,126000,"\"Ab MFK\"",5,Automat
984.0,PORSCHE,911,911 SC 3.0,SC 3.0,PORSCHE 911 SC 3.0,silber mét.,Coupé,2994,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1983,Benzin,204,schwarz,134000,"\"Ab MFK\"",4,Schaltgetriebe
1067.0,RENAULT,Alpine A110,Alpine A110 1300,1300,RENAULT Alpine A110 1300,silber mét.,Coupé,1288,Zuzwil,null,Occasion,null,null,2,null,0,1973,Benzin,0,schwarz,75700,"\"Ab MFK\"",2,Schaltgetriebe
119.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,blau mét.,Coupé,3600,Zuzwil,307 g/km,Occasion,G,12.8 l/100km,2,Allrad,3,2009,Benzin,480,beige,33000,"\"Ab MFK\"",4,Schaltgetriebe manuell
195.0,MITSUBISHI,LANCER,Lancer Evo VII,Lancer Evo VII,MITSUBISHI Lancer Evo VII,bordeaux,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Allrad,7,2003,Benzin,280,schwarz,35200,"\"Ab MFK\"",5,Schaltgetriebe manuell
21.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,anthrazit mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2003,Benzin,450,schwarz,27900,"\"Ab MFK\"",5,Automat sequentiell
218.0,BMW,M5,M5,M5,BMW M5,gelb,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,4,2005,Benzin,503,beige,3000,null,5,Automatisiertes Schaltgetriebe
302.0,MERCEDES-BENZ,CL 65 AMG,CL 65 AMG,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,grau mét.,Coupé,5981,Zuzwil,357 g/km,Occasion,G,14.9 l/100km,2,Hinterradantrieb,1,2006,Benzin,612,schwarz,19800,"\"Ab MFK\"",4,Automat sequentiell
317.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,grau mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,6,2002,Benzin,476,rot,6000,"\"Ab MFK\"",2,Automat
320.0,PORSCHE,924,924,null,PORSCHE 924,grau mét.,Coupé,1983,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1978,Benzin,125,braun,51000,"\"Ab MFK\"",4,Schaltgetriebe manuell
321.0,FORD,"",T - Roadster,T - Roadster,FORD T - Roadster,grau mét.,Coupé,2884,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1927,Benzin,0,schwarz,1,null,2,Schaltgetriebe
337.0,BMW,740,740i,740i,BMW 740i,grau mét.,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1995,Benzin,286,beige,89200,"\"Ab MFK\"",5,Automat
37.0,LAMBORGHINI,MURCIÉLAGO,Murciélago 6.2 Roadster,Murciélago 6.2 Roadster,LAMBORGHINI Murciélago 6.2 Roadster,anthrazit mét.,Cabriolet,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,1,2006,Benzin,580,rot,16200,"\"Ab MFK\"",2,Automatik-Getriebe
378.0,FERRARI,456,456M GTA,456M GTA,FERRARI 456M GTA,grün,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,8,1999,Benzin,442,blau,92000,"\"Ab MFK\"",4,Automat
410.0,MERCEDES-BENZ,CL 55 AMG,CL 55 AMG,CL 55 AMG,MERCEDES-BENZ CL 55 AMG,grün mét.,Coupé,5439,Zuzwil,310 g/km,Occasion,G,13.0 l/100km,2,Hinterradantrieb,3,2001,Benzin,360,schwarz,50200,"\"Ab MFK\"",4,Automat
461.0,PORSCHE,911,911 Turbo S Cabrio,911 Turbo S Cabrio,PORSCHE 911 Turbo S Cabrio,rot,Cabriolet,3800,Zuzwil,231 g/km,Occasion,G,9.9 l/100km,2,Allrad,4,2014,Benzin,560,braun,9900,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
560.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,schwarz,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1995,Benzin,394,beige,75200,"\"Ab MFK\"",0,Automat
600.0,OPEL,FRONTERA,Frontera 3.2i V6 Limited,Frontera 3.2i V6 Limited,OPEL Frontera 3.2i V6 Limited,schwarz,SUV / Geländewagen,3165,Zuzwil,316 g/km,Occasion,null,13.2 l/100km,5,Allrad,5,2001,Benzin,205,schwarz,153900,null,5,Automatik-Getriebe
689.0,MERCEDES-BENZ,SLK 200,SLK 200 Kompressor,SLK 200 Kompressor,MERCEDES-BENZ SLK 200 Kompressor,schwarz mét.,Cabriolet,1796,Zuzwil,218 g/km,Vorführmodell,null,9.1 l/100km,2,Hinterradantrieb,10,2007,Benzin,163,schwarz,300,null,2,Automatik-Getriebe
83.0,MERCEDES-BENZ,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,blau,Coupé,5461,Zuzwil,288 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,9,2006,Benzin,388,schwarz,15100,"\"Ab MFK\"",4,Automat sequentiell
925.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,silber mét.,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,2,2002,Benzin,367,grau,137000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat
1005.0,MERCEDES-BENZ,280,280 3.5 V8 Cabrio,3.5 V8 Cabrio,MERCEDES-BENZ 280 3.5 V8 Cabrio,silber mét.,Cabriolet,3499,Sursee,null,Occasion,null,null,2,null,2,1971,Benzin,200,beige,500,null,4,null
1019.0,WIESMANN,COUPE,GT MF5,GT MF5,WIESMANN GT MF5,silber mét.,Coupé,4999,Zuzwil,null,Occasion,G,14.1 l/100km,2,Hinterradantrieb,7,2008,Benzin,507,schwarz,34600,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1027.0,MERCEDES-BENZ,CLK 55 AMG,CLK 55 AMG Avantgarde,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,silber mét.,Coupé,5439,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,6,2000,Benzin,347,schwarz,79500,"\"Ab MFK\"",4,Automat
1033.0,PORSCHE,911,911 GT3,911 GT3,PORSCHE 911 GT3,silber mét.,Coupé,3600,Zuzwil,320 g/km,Occasion,null,12.9 l/100km,2,Hinterradantrieb,1,2000,Benzin,360,schwarz,77000,"\"Ab MFK\"",4,Schaltgetriebe manuell
1068.0,MASERATI,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,silber mét.,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2005,Benzin,400,braun,33500,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
336.0,BMW,M3,M3,M3,BMW M3,grau mét.,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,343,schwarz,1600,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
408.0,MERCEDES-BENZ,CLK 55 AMG,CLK 55 AMG Avantgarde,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,grün mét.,Cabriolet,5439,Zuzwil,295 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,12,2003,Benzin,367,grau,23700,"\"Ab MFK\"",4,Automat
452.0,LAND ROVER,RANGE ROVER,Range Rover 4.4 V8 HSE,Range Rover 4.4 V8 HSE,LAND ROVER Range Rover 4.4 V8 HSE,rot,SUV / Geländewagen,4398,Zuzwil,389 g/km,Occasion,G,16.2 l/100km,5,Allrad,12,2003,Benzin,286,beige,90400,"\"Ab MFK\"",5,Automat sequentiell
480.0,ROLLS-ROYCE,Silver Shadow,Silver Shadow II,II,ROLLS-ROYCE Silver Shadow II,rot,Limousine,3744,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,6,1978,Benzin,196,mehrfarbig,30900,"\"Ab MFK\"",5,Automatik-Getriebe
487.0,RENAULT,CLIO,CLIO Rennwagen,Rennwagen,RENAULT CLIO Rennwagen,rot,Limousine,0,Zuzwil,null,Occasion,null,null,0,Vorderradantrieb,2,2000,null,0,null,99,null,0,Schaltgetriebe
57.0,RENAULT,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,blau,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1980,Benzin,150,mehrfarbig,108000,"\"Ab MFK\"",4,Schaltgetriebe manuell
604.0,MERCEDES-BENZ,300,300 SEL 3.5,SEL 3.5,MERCEDES-BENZ 300 SEL 3.5,schwarz mét.,Limousine,3459,Zuzwil,null,Occasion,null,13.0 l/100km,4,Hinterradantrieb,5,1971,Benzin,200,mehrfarbig,145100,"\"Ab MFK\"",5,Automatik-Getriebe
617.0,OPEL,MANTA,MANTA 400 Breitbau,400 Breitbau,OPEL MANTA 400 Breitbau,schwarz mét.,Coupé,2400,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1982,Benzin,0,schwarz,60990,"\"Ab MFK\"",4,Schaltgetriebe
642.0,BMW,740,740i,740i,BMW 740i,schwarz mét.,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1995,Benzin,286,blau,65400,"\"Ab MFK\"",5,Automat
